filepath,filename,face_shape,split
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 507.jpg,round 507.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 56.jpg,image round 56.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 505.jpg,round 505.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 58.jpg,images round 58.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 585.jpg,round 585.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 403.jpg,round 403.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 72.jpg,image round 72.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 70.jpg,image round 70.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 643.jpg,round 643.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 567.jpg,round 567.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 650.jpg,round 650.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 20.jpg,images round 20.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 555.jpg,round 555.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 454.jpg,round 454.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 6.jpg,image round 6.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 463.jpg,round 463.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 62.jpg,image round 62.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 560.jpg,round 560.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 17.jpg,images round 17.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 525.jpg,round 525.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 492.jpg,round 492.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 564.jpg,round 564.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 578.jpg,round 578.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 7.jpg,image round 7.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 655.jpg,round 655.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 658.jpg,round 658.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 503.jpg,round 503.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 66.jpg,images round 66.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 59.jpg,images round 59.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 547.jpg,round 547.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 53.jpg,image round 53.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 583.jpg,round 583.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 67.jpg,images round 67.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 473.jpg,round 473.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 1.jpg,image round 1.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 557.jpg,round 557.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 672.jpg,round 672.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 538.jpg,round 538.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 569.jpg,round 569.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 518.jpg,round 518.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 530.jpg,round 530.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 541.jpg,round 541.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 459.jpg,round 459.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 515.jpg,round 515.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 80.jpg,image round 80.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 676.jpg,round 676.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 18.jpg,images round 18.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 517.jpg,round 517.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 86.jpg,image round 86.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 68.jpg,images round 68.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 408.jpg,round 408.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 484.jpg,round 484.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 429.jpg,round 429.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 612.jpg,round 612.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 562.jpg,round 562.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 13.jpg,images round 13.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 660.jpg,round 660.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 527.jpg,round 527.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 662.jpg,round 662.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 443.jpg,round 443.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 79.jpg,image round 79.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 490.jpg,round 490.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 447.jpg,round 447.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 664.jpg,round 664.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 581.jpg,round 581.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 671.jpg,round 671.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 539.jpg,round 539.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 479.jpg,round 479.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 589.jpg,round 589.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 647.jpg,round 647.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 508.jpg,round 508.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 402.jpg,round 402.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 12.jpg,images round 12.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 666.jpg,round 666.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 73.jpg,image round 73.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 483.jpg,round 483.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 582.jpg,round 582.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 667.jpg,round 667.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 489.jpg,round 489.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 57.jpg,images round 57.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 537.jpg,round 537.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 45.jpg,round 45.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 11.jpg,images round 11.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 532.jpg,round 532.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 636.jpg,round 636.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 502.jpg,round 502.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 634.jpg,round 634.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 494.jpg,round 494.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 495.jpg,round 495.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 413.jpg,round 413.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 9.jpg,images round 9.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 84.jpg,image round 84.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 651.jpg,round 651.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 535.jpg,round 535.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 679.jpg,round 679.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 493.jpg,round 493.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 43.jpg,round 43.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 5.jpg,image round 5.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 645.jpg,round 645.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 477.jpg,round 477.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 81.jpg,image round 81.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 439.jpg,round 439.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 501.jpg,round 501.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 482.jpg,round 482.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 520.jpg,round 520.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 465.jpg,round 465.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 521.jpg,round 521.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 453.jpg,round 453.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 540.jpg,round 540.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 457.jpg,round 457.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 78.jpg,image round 78.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 460.jpg,round 460.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 19.jpg,images round 19.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 478.jpg,round 478.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 55.jpg,image round 55.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 588.jpg,round 588.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 528.jpg,round 528.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 420.jpg,round 420.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 504.jpg,round 504.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 432.jpg,round 432.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 451.jpg,round 451.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 534.jpg,round 534.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 633.jpg,round 633.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 616.jpg,round 616.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 466.jpg,round 466.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 519.jpg,round 519.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 425.jpg,round 425.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 531.jpg,round 531.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 553.jpg,round 553.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 481.jpg,round 481.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 639.jpg,round 639.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 549.jpg,round 549.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 448.jpg,round 448.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 488.jpg,round 488.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 468.jpg,round 468.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 411.jpg,round 411.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 422.jpg,round 422.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 15.jpg,images round 15.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 75.jpg,image round 75.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 69.jpg,image round 69.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 10.jpg,images round 10.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 74.jpg,image round 74.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 4.jpg,image round 4.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 548.jpg,round 548.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 533.jpg,round 533.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 405.jpg,round 405.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 499.jpg,round 499.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 456.jpg,round 456.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 544.jpg,round 544.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 677.jpg,round 677.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 558.jpg,round 558.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 500.jpg,round 500.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 545.jpg,round 545.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 524.jpg,round 524.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 496.jpg,round 496.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 587.jpg,round 587.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 16.jpg,images round 16.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 476.jpg,round 476.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 648.jpg,round 648.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 649.jpg,round 649.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 469.jpg,round 469.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 474.jpg,round 474.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 512.jpg,round 512.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 506.jpg,round 506.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 417.jpg,round 417.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 657.jpg,round 657.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 498.jpg,round 498.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 554.jpg,round 554.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 61.jpg,image round 61.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 556.jpg,round 556.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 71.jpg,image round 71.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 434.jpg,round 434.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 559.jpg,round 559.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 475.jpg,round 475.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 441.jpg,round 441.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 428.jpg,round 428.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 529.jpg,round 529.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 571.jpg,round 571.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 77.jpg,image round 77.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 577.jpg,round 577.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 642.jpg,round 642.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 591.jpg,round 591.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 421.jpg,round 421.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 653.jpg,round 653.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 446.jpg,round 446.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 431.jpg,round 431.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 407.jpg,round 407.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 470.jpg,round 470.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 680.jpg,round 680.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 415.jpg,round 415.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 404.jpg,round 404.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 406.jpg,round 406.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 458.jpg,round 458.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 656.jpg,round 656.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 419.jpg,round 419.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 561.jpg,round 561.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 536.jpg,round 536.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 550.jpg,round 550.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 644.jpg,round 644.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 83.jpg,image round 83.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 514.jpg,round 514.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 551.jpg,round 551.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 546.jpg,round 546.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 632.jpg,round 632.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 416.jpg,round 416.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 511.jpg,round 511.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 401.jpg,round 401.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/image round 87.jpg,image round 87.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/images round 65.jpg,images round 65.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 480.jpg,round 480.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 449.jpg,round 449.jpg,round,train
/content/facefit_data/raw/men_face_shape/men/training_set/round/round 590.jpg,round 590.jpg,round,train
